role,priority_rank,s_id,class_id,phase_idx,phase_sector_mod3,q_id,order,q_order,q_family_tag,dominant_dg_left,dominant_dp_left,score,rationale
mediator_w_like,84,1399,SC0065,5,2,199,12,6,B112_line_plus_e000_halfsum,2,5,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,85,1401,SC0065,5,2,201,12,6,B112_line_plus_e000_halfsum,2,5,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,86,1408,SC0065,5,2,208,12,6,B112_line_plus_e000_halfsum,2,5,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,87,1413,SC0065,5,2,213,12,6,B112_line_plus_e000_halfsum,2,5,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,88,1420,SC0065,5,2,220,12,6,B112_line_plus_e000_halfsum,2,5,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,89,1422,SC0065,5,2,222,12,6,B112_line_plus_e000_halfsum,2,5,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,90,1423,SC0065,5,2,223,12,6,B112_line_plus_e000_halfsum,2,5,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,91,2656,SC0066,11,2,16,12,3,B112_line_plus_e000_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,92,2657,SC0066,11,2,17,12,3,B112_line_plus_e000_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,93,2659,SC0066,11,2,19,12,3,B112_line_plus_e000_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,94,2666,SC0066,11,2,26,12,3,B112_line_plus_e000_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,95,2671,SC0066,11,2,31,12,3,B112_line_plus_e000_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,96,2678,SC0066,11,2,38,12,3,B112_line_plus_e000_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,97,2680,SC0066,11,2,40,12,3,B112_line_plus_e000_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,98,2681,SC0066,11,2,41,12,3,B112_line_plus_e000_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,99,2700,SC0012,11,2,60,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,100,2701,SC0012,11,2,61,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,101,2703,SC0012,11,2,63,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,102,2705,SC0012,11,2,65,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,103,2709,SC0012,11,2,69,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,104,2710,SC0012,11,2,70,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,105,2711,SC0012,11,2,71,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,106,2712,SC0012,11,2,72,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,107,2714,SC0012,11,2,74,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,108,2716,SC0012,11,2,76,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,109,2717,SC0012,11,2,77,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,110,2719,SC0012,11,2,79,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,111,2720,SC0012,11,2,80,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,112,2723,SC0012,11,2,83,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,113,2724,SC0012,11,2,84,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,114,2725,SC0012,11,2,85,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,115,2726,SC0012,11,2,86,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,116,2730,SC0176,11,2,90,12,4,A16_basis_signed_unit,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,117,2731,SC0012,11,2,91,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,118,2733,SC0012,11,2,93,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,119,2734,SC0012,11,2,94,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
mediator_w_like,120,2735,SC0012,11,2,95,12,4,C112_complement_halfsum,2,11,0.9677083333333335,nonzero generation-hop dominant_dg
neutrino_like,1,479,SC0177,1,1,239,12,1,A16_basis_signed_unit,1,1,1.0,A-family identity-q with weakly interacting profile
neutrino_like,2,719,SC0152,2,2,239,6,1,A16_basis_signed_unit,2,2,1.0,A-family identity-q with weakly interacting profile
neutrino_like,3,1439,SC0179,5,2,239,12,1,A16_basis_signed_unit,2,5,1.0,A-family identity-q with weakly interacting profile
neutrino_like,4,1919,SC0178,7,1,239,12,1,A16_basis_signed_unit,1,7,1.0,A-family identity-q with weakly interacting profile
neutrino_like,5,2639,SC0151,10,1,239,6,1,A16_basis_signed_unit,1,10,1.0,A-family identity-q with weakly interacting profile
neutrino_like,6,2879,SC0180,11,2,239,12,1,A16_basis_signed_unit,2,11,1.0,A-family identity-q with weakly interacting profile
neutrino_like,7,239,SC0181,0,0,239,1,1,A16_basis_signed_unit,0,0,0.8,A-family identity-q with weakly interacting profile
neutrino_like,8,959,SC0150,3,0,239,4,1,A16_basis_signed_unit,0,3,0.8,A-family identity-q with weakly interacting profile
neutrino_like,9,1199,SC0183,4,1,239,3,1,A16_basis_signed_unit,1,4,0.8,A-family identity-q with weakly interacting profile
neutrino_like,10,1679,SC0136,6,0,239,2,1,A16_basis_signed_unit,0,6,0.8,A-family identity-q with weakly interacting profile
neutrino_like,11,2159,SC0184,8,2,239,3,1,A16_basis_signed_unit,2,8,0.8,A-family identity-q with weakly interacting profile
neutrino_like,12,2399,SC0149,9,0,239,4,1,A16_basis_signed_unit,0,9,0.8,A-family identity-q with weakly interacting profile
photon_like,1,479,SC0177,1,1,239,12,1,A16_basis_signed_unit,1,1,1.0,"identity-q, high phase transport candidate"
photon_like,2,719,SC0152,2,2,239,6,1,A16_basis_signed_unit,2,2,1.0,"identity-q, high phase transport candidate"
photon_like,3,1439,SC0179,5,2,239,12,1,A16_basis_signed_unit,2,5,1.0,"identity-q, high phase transport candidate"
photon_like,4,1919,SC0178,7,1,239,12,1,A16_basis_signed_unit,1,7,1.0,"identity-q, high phase transport candidate"
photon_like,5,2639,SC0151,10,1,239,6,1,A16_basis_signed_unit,1,10,1.0,"identity-q, high phase transport candidate"
photon_like,6,2879,SC0180,11,2,239,12,1,A16_basis_signed_unit,2,11,1.0,"identity-q, high phase transport candidate"
photon_like,7,239,SC0181,0,0,239,1,1,A16_basis_signed_unit,0,0,0.8,"identity-q, high phase transport candidate"
photon_like,8,959,SC0150,3,0,239,4,1,A16_basis_signed_unit,0,3,0.8,"identity-q, high phase transport candidate"
photon_like,9,1199,SC0183,4,1,239,3,1,A16_basis_signed_unit,1,4,0.8,"identity-q, high phase transport candidate"
photon_like,10,1679,SC0136,6,0,239,2,1,A16_basis_signed_unit,0,6,0.8,"identity-q, high phase transport candidate"
photon_like,11,2159,SC0184,8,2,239,3,1,A16_basis_signed_unit,2,8,0.8,"identity-q, high phase transport candidate"
photon_like,12,2399,SC0149,9,0,239,4,1,A16_basis_signed_unit,0,9,0.8,"identity-q, high phase transport candidate"
quark_core_like,1,16,SC0088,0,0,16,3,3,B112_line_plus_e000_halfsum,0,0,0.9593750000000001,order-3 q-core prior
quark_core_like,2,17,SC0088,0,0,17,3,3,B112_line_plus_e000_halfsum,0,0,0.9593750000000001,order-3 q-core prior
quark_core_like,3,19,SC0088,0,0,19,3,3,B112_line_plus_e000_halfsum,0,0,0.9593750000000001,order-3 q-core prior
quark_core_like,4,26,SC0088,0,0,26,3,3,B112_line_plus_e000_halfsum,0,0,0.9593750000000001,order-3 q-core prior
quark_core_like,5,31,SC0088,0,0,31,3,3,B112_line_plus_e000_halfsum,0,0,0.9593750000000001,order-3 q-core prior
quark_core_like,6,38,SC0088,0,0,38,3,3,B112_line_plus_e000_halfsum,0,0,0.9593750000000001,order-3 q-core prior
quark_core_like,7,40,SC0088,0,0,40,3,3,B112_line_plus_e000_halfsum,0,0,0.9593750000000001,order-3 q-core prior
quark_core_like,8,41,SC0088,0,0,41,3,3,B112_line_plus_e000_halfsum,0,0,0.9593750000000001,order-3 q-core prior
quark_core_like,9,256,SC0063,1,1,16,12,3,B112_line_plus_e000_halfsum,1,1,0.9593750000000001,order-3 q-core prior
quark_core_like,10,257,SC0063,1,1,17,12,3,B112_line_plus_e000_halfsum,1,1,0.9593750000000001,order-3 q-core prior
quark_core_like,11,259,SC0063,1,1,19,12,3,B112_line_plus_e000_halfsum,1,1,0.9593750000000001,order-3 q-core prior
quark_core_like,12,266,SC0063,1,1,26,12,3,B112_line_plus_e000_halfsum,1,1,0.9593750000000001,order-3 q-core prior
quark_core_like,13,271,SC0063,1,1,31,12,3,B112_line_plus_e000_halfsum,1,1,0.9593750000000001,order-3 q-core prior
quark_core_like,14,278,SC0063,1,1,38,12,3,B112_line_plus_e000_halfsum,1,1,0.9593750000000001,order-3 q-core prior
quark_core_like,15,280,SC0063,1,1,40,12,3,B112_line_plus_e000_halfsum,1,1,0.9593750000000001,order-3 q-core prior
quark_core_like,16,281,SC0063,1,1,41,12,3,B112_line_plus_e000_halfsum,1,1,0.9593750000000001,order-3 q-core prior
quark_core_like,17,496,SC0060,2,2,16,6,3,B112_line_plus_e000_halfsum,2,2,0.9593750000000001,order-3 q-core prior
quark_core_like,18,497,SC0060,2,2,17,6,3,B112_line_plus_e000_halfsum,2,2,0.9593750000000001,order-3 q-core prior
quark_core_like,19,499,SC0060,2,2,19,6,3,B112_line_plus_e000_halfsum,2,2,0.9593750000000001,order-3 q-core prior
quark_core_like,20,506,SC0060,2,2,26,6,3,B112_line_plus_e000_halfsum,2,2,0.9593750000000001,order-3 q-core prior
quark_core_like,21,511,SC0060,2,2,31,6,3,B112_line_plus_e000_halfsum,2,2,0.9593750000000001,order-3 q-core prior
quark_core_like,22,518,SC0060,2,2,38,6,3,B112_line_plus_e000_halfsum,2,2,0.9593750000000001,order-3 q-core prior
quark_core_like,23,520,SC0060,2,2,40,6,3,B112_line_plus_e000_halfsum,2,2,0.9593750000000001,order-3 q-core prior
quark_core_like,24,521,SC0060,2,2,41,6,3,B112_line_plus_e000_halfsum,2,2,0.9593750000000001,order-3 q-core prior
quark_core_like,25,736,SC0062,3,0,16,12,3,B112_line_plus_e000_halfsum,0,3,0.9593750000000001,order-3 q-core prior
quark_core_like,26,737,SC0062,3,0,17,12,3,B112_line_plus_e000_halfsum,0,3,0.9593750000000001,order-3 q-core prior
quark_core_like,27,739,SC0062,3,0,19,12,3,B112_line_plus_e000_halfsum,0,3,0.9593750000000001,order-3 q-core prior
quark_core_like,28,746,SC0062,3,0,26,12,3,B112_line_plus_e000_halfsum,0,3,0.9593750000000001,order-3 q-core prior
quark_core_like,29,751,SC0062,3,0,31,12,3,B112_line_plus_e000_halfsum,0,3,0.9593750000000001,order-3 q-core prior
quark_core_like,30,758,SC0062,3,0,38,12,3,B112_line_plus_e000_halfsum,0,3,0.9593750000000001,order-3 q-core prior
quark_core_like,31,760,SC0062,3,0,40,12,3,B112_line_plus_e000_halfsum,0,3,0.9593750000000001,order-3 q-core prior
quark_core_like,32,761,SC0062,3,0,41,12,3,B112_line_plus_e000_halfsum,0,3,0.9593750000000001,order-3 q-core prior
quark_core_like,33,976,SC0089,4,1,16,3,3,B112_line_plus_e000_halfsum,1,4,0.9593750000000001,order-3 q-core prior
quark_core_like,34,977,SC0089,4,1,17,3,3,B112_line_plus_e000_halfsum,1,4,0.9593750000000001,order-3 q-core prior
quark_core_like,35,979,SC0089,4,1,19,3,3,B112_line_plus_e000_halfsum,1,4,0.9593750000000001,order-3 q-core prior
quark_core_like,36,986,SC0089,4,1,26,3,3,B112_line_plus_e000_halfsum,1,4,0.9593750000000001,order-3 q-core prior
quark_core_like,37,991,SC0089,4,1,31,3,3,B112_line_plus_e000_halfsum,1,4,0.9593750000000001,order-3 q-core prior
quark_core_like,38,998,SC0089,4,1,38,3,3,B112_line_plus_e000_halfsum,1,4,0.9593750000000001,order-3 q-core prior
quark_core_like,39,1000,SC0089,4,1,40,3,3,B112_line_plus_e000_halfsum,1,4,0.9593750000000001,order-3 q-core prior
quark_core_like,40,1001,SC0089,4,1,41,3,3,B112_line_plus_e000_halfsum,1,4,0.9593750000000001,order-3 q-core prior
quark_core_like,41,1216,SC0065,5,2,16,12,3,B112_line_plus_e000_halfsum,2,5,0.9593750000000001,order-3 q-core prior
quark_core_like,42,1217,SC0065,5,2,17,12,3,B112_line_plus_e000_halfsum,2,5,0.9593750000000001,order-3 q-core prior
quark_core_like,43,1219,SC0065,5,2,19,12,3,B112_line_plus_e000_halfsum,2,5,0.9593750000000001,order-3 q-core prior
quark_core_like,44,1226,SC0065,5,2,26,12,3,B112_line_plus_e000_halfsum,2,5,0.9593750000000001,order-3 q-core prior
quark_core_like,45,1231,SC0065,5,2,31,12,3,B112_line_plus_e000_halfsum,2,5,0.9593750000000001,order-3 q-core prior
quark_core_like,46,1238,SC0065,5,2,38,12,3,B112_line_plus_e000_halfsum,2,5,0.9593750000000001,order-3 q-core prior
quark_core_like,47,1240,SC0065,5,2,40,12,3,B112_line_plus_e000_halfsum,2,5,0.9593750000000001,order-3 q-core prior
quark_core_like,48,1241,SC0065,5,2,41,12,3,B112_line_plus_e000_halfsum,2,5,0.9593750000000001,order-3 q-core prior
quark_core_like,49,1456,SC0056,6,0,16,6,3,B112_line_plus_e000_halfsum,0,6,0.9593750000000001,order-3 q-core prior
quark_core_like,50,1457,SC0056,6,0,17,6,3,B112_line_plus_e000_halfsum,0,6,0.9593750000000001,order-3 q-core prior
quark_core_like,51,1459,SC0056,6,0,19,6,3,B112_line_plus_e000_halfsum,0,6,0.9593750000000001,order-3 q-core prior
quark_core_like,52,1466,SC0056,6,0,26,6,3,B112_line_plus_e000_halfsum,0,6,0.9593750000000001,order-3 q-core prior
quark_core_like,53,1471,SC0056,6,0,31,6,3,B112_line_plus_e000_halfsum,0,6,0.9593750000000001,order-3 q-core prior
quark_core_like,54,1478,SC0056,6,0,38,6,3,B112_line_plus_e000_halfsum,0,6,0.9593750000000001,order-3 q-core prior
quark_core_like,55,1480,SC0056,6,0,40,6,3,B112_line_plus_e000_halfsum,0,6,0.9593750000000001,order-3 q-core prior
quark_core_like,56,1481,SC0056,6,0,41,6,3,B112_line_plus_e000_halfsum,0,6,0.9593750000000001,order-3 q-core prior
quark_core_like,57,1696,SC0064,7,1,16,12,3,B112_line_plus_e000_halfsum,1,7,0.9593750000000001,order-3 q-core prior
quark_core_like,58,1697,SC0064,7,1,17,12,3,B112_line_plus_e000_halfsum,1,7,0.9593750000000001,order-3 q-core prior
quark_core_like,59,1699,SC0064,7,1,19,12,3,B112_line_plus_e000_halfsum,1,7,0.9593750000000001,order-3 q-core prior
quark_core_like,60,1706,SC0064,7,1,26,12,3,B112_line_plus_e000_halfsum,1,7,0.9593750000000001,order-3 q-core prior
quark_core_like,61,1711,SC0064,7,1,31,12,3,B112_line_plus_e000_halfsum,1,7,0.9593750000000001,order-3 q-core prior
quark_core_like,62,1718,SC0064,7,1,38,12,3,B112_line_plus_e000_halfsum,1,7,0.9593750000000001,order-3 q-core prior
quark_core_like,63,1720,SC0064,7,1,40,12,3,B112_line_plus_e000_halfsum,1,7,0.9593750000000001,order-3 q-core prior
quark_core_like,64,1721,SC0064,7,1,41,12,3,B112_line_plus_e000_halfsum,1,7,0.9593750000000001,order-3 q-core prior
quark_core_like,65,1936,SC0090,8,2,16,3,3,B112_line_plus_e000_halfsum,2,8,0.9593750000000001,order-3 q-core prior
quark_core_like,66,1937,SC0090,8,2,17,3,3,B112_line_plus_e000_halfsum,2,8,0.9593750000000001,order-3 q-core prior
quark_core_like,67,1939,SC0090,8,2,19,3,3,B112_line_plus_e000_halfsum,2,8,0.9593750000000001,order-3 q-core prior
quark_core_like,68,1946,SC0090,8,2,26,3,3,B112_line_plus_e000_halfsum,2,8,0.9593750000000001,order-3 q-core prior
quark_core_like,69,1951,SC0090,8,2,31,3,3,B112_line_plus_e000_halfsum,2,8,0.9593750000000001,order-3 q-core prior
quark_core_like,70,1958,SC0090,8,2,38,3,3,B112_line_plus_e000_halfsum,2,8,0.9593750000000001,order-3 q-core prior
quark_core_like,71,1960,SC0090,8,2,40,3,3,B112_line_plus_e000_halfsum,2,8,0.9593750000000001,order-3 q-core prior
quark_core_like,72,1961,SC0090,8,2,41,3,3,B112_line_plus_e000_halfsum,2,8,0.9593750000000001,order-3 q-core prior
quark_core_like,73,2176,SC0061,9,0,16,12,3,B112_line_plus_e000_halfsum,0,9,0.9593750000000001,order-3 q-core prior
quark_core_like,74,2177,SC0061,9,0,17,12,3,B112_line_plus_e000_halfsum,0,9,0.9593750000000001,order-3 q-core prior
quark_core_like,75,2179,SC0061,9,0,19,12,3,B112_line_plus_e000_halfsum,0,9,0.9593750000000001,order-3 q-core prior
quark_core_like,76,2186,SC0061,9,0,26,12,3,B112_line_plus_e000_halfsum,0,9,0.9593750000000001,order-3 q-core prior
quark_core_like,77,2191,SC0061,9,0,31,12,3,B112_line_plus_e000_halfsum,0,9,0.9593750000000001,order-3 q-core prior
quark_core_like,78,2198,SC0061,9,0,38,12,3,B112_line_plus_e000_halfsum,0,9,0.9593750000000001,order-3 q-core prior
quark_core_like,79,2200,SC0061,9,0,40,12,3,B112_line_plus_e000_halfsum,0,9,0.9593750000000001,order-3 q-core prior
quark_core_like,80,2201,SC0061,9,0,41,12,3,B112_line_plus_e000_halfsum,0,9,0.9593750000000001,order-3 q-core prior
quark_core_like,81,2416,SC0058,10,1,16,6,3,B112_line_plus_e000_halfsum,1,10,0.9593750000000001,order-3 q-core prior
quark_core_like,82,2417,SC0058,10,1,17,6,3,B112_line_plus_e000_halfsum,1,10,0.9593750000000001,order-3 q-core prior
quark_core_like,83,2419,SC0058,10,1,19,6,3,B112_line_plus_e000_halfsum,1,10,0.9593750000000001,order-3 q-core prior
quark_core_like,84,2426,SC0058,10,1,26,6,3,B112_line_plus_e000_halfsum,1,10,0.9593750000000001,order-3 q-core prior
quark_core_like,85,2431,SC0058,10,1,31,6,3,B112_line_plus_e000_halfsum,1,10,0.9593750000000001,order-3 q-core prior
quark_core_like,86,2438,SC0058,10,1,38,6,3,B112_line_plus_e000_halfsum,1,10,0.9593750000000001,order-3 q-core prior
quark_core_like,87,2440,SC0058,10,1,40,6,3,B112_line_plus_e000_halfsum,1,10,0.9593750000000001,order-3 q-core prior
quark_core_like,88,2441,SC0058,10,1,41,6,3,B112_line_plus_e000_halfsum,1,10,0.9593750000000001,order-3 q-core prior
quark_core_like,89,2656,SC0066,11,2,16,12,3,B112_line_plus_e000_halfsum,2,11,0.9593750000000001,order-3 q-core prior
quark_core_like,90,2657,SC0066,11,2,17,12,3,B112_line_plus_e000_halfsum,2,11,0.9593750000000001,order-3 q-core prior
quark_core_like,91,2659,SC0066,11,2,19,12,3,B112_line_plus_e000_halfsum,2,11,0.9593750000000001,order-3 q-core prior
quark_core_like,92,2666,SC0066,11,2,26,12,3,B112_line_plus_e000_halfsum,2,11,0.9593750000000001,order-3 q-core prior
quark_core_like,93,2671,SC0066,11,2,31,12,3,B112_line_plus_e000_halfsum,2,11,0.9593750000000001,order-3 q-core prior
quark_core_like,94,2678,SC0066,11,2,38,12,3,B112_line_plus_e000_halfsum,2,11,0.9593750000000001,order-3 q-core prior
quark_core_like,95,2680,SC0066,11,2,40,12,3,B112_line_plus_e000_halfsum,2,11,0.9593750000000001,order-3 q-core prior
quark_core_like,96,2681,SC0066,11,2,41,12,3,B112_line_plus_e000_halfsum,2,11,0.9593750000000001,order-3 q-core prior
quark_core_like,97,1,SC0073,0,0,1,3,3,B112_line_plus_e000_halfsum,0,0,0.9437500000000001,order-3 q-core prior
quark_core_like,98,18,SC0073,0,0,18,3,3,B112_line_plus_e000_halfsum,0,0,0.9437500000000001,order-3 q-core prior
quark_core_like,99,20,SC0073,0,0,20,3,3,B112_line_plus_e000_halfsum,0,0,0.9437500000000001,order-3 q-core prior
quark_core_like,100,25,SC0073,0,0,25,3,3,B112_line_plus_e000_halfsum,0,0,0.9437500000000001,order-3 q-core prior
quark_core_like,101,27,SC0073,0,0,27,3,3,B112_line_plus_e000_halfsum,0,0,0.9437500000000001,order-3 q-core prior
quark_core_like,102,28,SC0073,0,0,28,3,3,B112_line_plus_e000_halfsum,0,0,0.9437500000000001,order-3 q-core prior
quark_core_like,103,29,SC0073,0,0,29,3,3,B112_line_plus_e000_halfsum,0,0,0.9437500000000001,order-3 q-core prior
quark_core_like,104,30,SC0073,0,0,30,3,3,B112_line_plus_e000_halfsum,0,0,0.9437500000000001,order-3 q-core prior
quark_core_like,105,32,SC0073,0,0,32,3,3,B112_line_plus_e000_halfsum,0,0,0.9437500000000001,order-3 q-core prior
quark_core_like,106,37,SC0073,0,0,37,3,3,B112_line_plus_e000_halfsum,0,0,0.9437500000000001,order-3 q-core prior
quark_core_like,107,39,SC0073,0,0,39,3,3,B112_line_plus_e000_halfsum,0,0,0.9437500000000001,order-3 q-core prior
quark_core_like,108,56,SC0073,0,0,56,3,3,B112_line_plus_e000_halfsum,0,0,0.9437500000000001,order-3 q-core prior
quark_core_like,109,241,SC0048,1,1,1,12,3,B112_line_plus_e000_halfsum,1,1,0.9437500000000001,order-3 q-core prior
quark_core_like,110,258,SC0048,1,1,18,12,3,B112_line_plus_e000_halfsum,1,1,0.9437500000000001,order-3 q-core prior
quark_core_like,111,260,SC0048,1,1,20,12,3,B112_line_plus_e000_halfsum,1,1,0.9437500000000001,order-3 q-core prior
quark_core_like,112,265,SC0048,1,1,25,12,3,B112_line_plus_e000_halfsum,1,1,0.9437500000000001,order-3 q-core prior
quark_core_like,113,267,SC0048,1,1,27,12,3,B112_line_plus_e000_halfsum,1,1,0.9437500000000001,order-3 q-core prior
quark_core_like,114,268,SC0048,1,1,28,12,3,B112_line_plus_e000_halfsum,1,1,0.9437500000000001,order-3 q-core prior
quark_core_like,115,269,SC0048,1,1,29,12,3,B112_line_plus_e000_halfsum,1,1,0.9437500000000001,order-3 q-core prior
quark_core_like,116,270,SC0048,1,1,30,12,3,B112_line_plus_e000_halfsum,1,1,0.9437500000000001,order-3 q-core prior
quark_core_like,117,272,SC0048,1,1,32,12,3,B112_line_plus_e000_halfsum,1,1,0.9437500000000001,order-3 q-core prior
quark_core_like,118,277,SC0048,1,1,37,12,3,B112_line_plus_e000_halfsum,1,1,0.9437500000000001,order-3 q-core prior
quark_core_like,119,279,SC0048,1,1,39,12,3,B112_line_plus_e000_halfsum,1,1,0.9437500000000001,order-3 q-core prior
quark_core_like,120,296,SC0048,1,1,56,12,3,B112_line_plus_e000_halfsum,1,1,0.9437500000000001,order-3 q-core prior
unstable_crossmix_like,1,1260,SC0010,5,2,60,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,2,1261,SC0010,5,2,61,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,3,1263,SC0010,5,2,63,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,4,1265,SC0010,5,2,65,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,5,1269,SC0010,5,2,69,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,6,1270,SC0010,5,2,70,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,7,1271,SC0010,5,2,71,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,8,1272,SC0010,5,2,72,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,9,1274,SC0010,5,2,74,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,10,1276,SC0010,5,2,76,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,11,1277,SC0010,5,2,77,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,12,1279,SC0010,5,2,79,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,13,1280,SC0010,5,2,80,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,14,1283,SC0010,5,2,83,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,15,1284,SC0010,5,2,84,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,16,1285,SC0010,5,2,85,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,17,1286,SC0010,5,2,86,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,18,1291,SC0010,5,2,91,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,19,1293,SC0010,5,2,93,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,20,1294,SC0010,5,2,94,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,21,1295,SC0010,5,2,95,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,22,1296,SC0010,5,2,96,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,23,1297,SC0010,5,2,97,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,24,1299,SC0010,5,2,99,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,25,1300,SC0010,5,2,100,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,26,1302,SC0010,5,2,102,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,27,1303,SC0010,5,2,103,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,28,1304,SC0010,5,2,104,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,29,1305,SC0010,5,2,105,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,30,1308,SC0010,5,2,108,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,31,1309,SC0010,5,2,109,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
